FinalID,OriginalTraitValue,unique_id,Temps,logB0,E,E_h,E_l,T_h,T_l,one_over_kt,index_panda,B0
MTD4392,291.4083854,1251,294.004546,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3411913.03237786,14853,289.5964785
MTD4392,291.4083854,1251,294.56212,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3418383.66020657,14854,289.5964785
MTD4392,291.386815,1251,295.289395,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3426823.66252756,14855,289.5964785
MTD4392,290.8044167,1251,295.992424,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3434982.29082047,14856,289.5964785
MTD4392,290.027885,1251,295.604546,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3430480.97945921,14857,289.5964785
MTD4392,294.190957,1251,292.986363,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3400097.0523384,14858,289.5964785
MTD4392,293.630128,1251,293.398486,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3404879.72612278,14859,289.5964785
MTD4392,293.565418,1251,294.319697,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3415570.3493095,14860,289.5964785
MTD4392,293.435996,1251,294.56212,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3418383.66020657,14861,289.5964785
MTD4392,293.543847,1251,295.022726,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3423728.97760241,14862,289.5964785
MTD4392,293.241863,1251,295.33788,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3427386.32934896,14863,289.5964785
MTD4392,293.781121,1251,295.871212,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3433575.62956945,14864,289.5964785
MTD4392,294.42823,1251,295.046969,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3424010.3168156,14865,289.5964785
MTD4392,294.643933,1251,294.610606,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3418946.33863293,14866,289.5964785
MTD4392,295.6793085,1251,294.077273,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3412757.02680747,14867,289.5964785
MTD4392,296.563692,1251,294.295454,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3415289.01009632,14868,289.5964785
MTD4392,296.089144,1251,295.362122,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3427667.65695718,14869,289.5964785
MTD4392,296.45584,1251,295.483334,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3429074.31820819,14870,289.5964785
MTD4392,294.730215,1251,295.84697,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3433294.30196124,14871,289.5964785
MTD4392,294.751785,1251,296.113636,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3436388.95207149,14872,289.5964785
MTD4392,294.794925,1251,296.743939,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3443703.59753975,14873,289.5964785
MTD4392,295.571457,1251,296.889393,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3445391.58639898,14874,289.5964785
MTD4392,293.09087,1251,296.162121,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3436951.61889288,14875,289.5964785
MTD4392,293.241863,1251,296.840908,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3444828.91957758,14876,289.5964785
MTD4392,293.651699,1251,297.519698,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3452706.25507717,14877,289.5964785
MTD4392,292.2496277,1251,298.24697,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3461146.22258326,14878,289.5964785
MTD4392,294.42823,1251,298.319697,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3461990.21701288,14879,289.5964785
MTD4392,294.536082,1251,299.168183,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3471836.86897992,14880,289.5964785
MTD4392,294.881207,1251,300.55,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3487872.80956249,14881,289.5964785
MTD4392,296.3264185,1251,297.73788,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3455238.24997099,14882,289.5964785
MTD4392,296.520551,1251,298.198485,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3460583.55576187,14883,289.5964785
MTD4392,297.6206375,1251,298.368182,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3462552.88383428,14884,289.5964785
MTD4392,298.612872,1251,297.786364,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3455800.90518742,14885,289.5964785
MTD4392,300.46792,1251,297.374243,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3451018.25461297,14886,289.5964785
MTD4392,299.540395,1251,298.634848,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3465647.53394453,14887,289.5964785
MTD4392,299.216841,1251,299.580304,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3476619.51955437,14888,289.5964785
MTD4392,296.9735275,1251,300.64697,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3488998.14320529,14889,289.5964785
MTD4392,299.9933725,1251,301.204546,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3495468.79424394,14890,289.5964785
MTD4392,299.001138,1251,302.174242,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3506722.08425206,14891,289.5964785
MTD4392,298.008903,1251,302.683333,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3512630.0684693,14892,289.5964785
MTD4392,298.008903,1251,304.671212,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3535699.33851688,14893,289.5964785
MTD4392,299.712958,1251,302.731818,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3513192.7352907,14894,289.5964785
MTD4392,300.46792,1251,303.168183,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3518256.7366833,14895,289.5964785
MTD4392,301.503296,1251,303.265152,5.01805646800114,1.94217320789291e-07,9.71086603946453e-07,9.71086603946453e-08,304.671212,289.931818,3519382.05872113,14896,289.5964785
MTD4393,289.3630052,1252,283.095455,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3285313.39213183,14897,289.3630052
MTD4393,289.8379618,1252,287.798485,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3339891.89973308,14898,289.3630052
MTD4393,291.6514335,1252,291.531819,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3383217.11732621,14899,289.3630052
MTD4393,294.414818,1252,296.913636,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3445672.92561216,14900,289.3630052
MTD4393,297.135026,1252,301.131817,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3494624.77660439,14901,289.3630052
MTD4393,298.818964,1252,302.731818,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3513192.7352907,14902,289.3630052
MTD4393,302.704975,1252,306.36818,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3555392.5960311,14903,289.3630052
MTD4393,307.454542,1252,311.798483,5.04959276803802,1.85843613249339e-07,9.29218066246697e-07,9.29218066246697e-08,311.798483,283.095455,3618411.08274341,14904,289.3630052
MTD4394,289.017582,1253,283.071212,5.44294335683672,6.87257892988664e-08,3.43628946494332e-07,3.43628946494332e-08,312.816668,283.071212,3285032.05291865,14905,289.017582
MTD4394,290.0106736,1253,287.483333,5.44294335683672,6.87257892988664e-08,3.43628946494332e-07,3.43628946494332e-08,312.816668,283.071212,3336234.57119647,14906,289.017582
MTD4394,292.4286357,1253,292.671212,5.44294335683672,6.87257892988664e-08,3.43628946494332e-07,3.43628946494332e-08,312.816668,283.071212,3396439.73540675,14907,289.017582
MTD4394,294.695475,1253,298.56212,5.44294335683672,6.87257892988664e-08,3.43628946494332e-07,3.43628946494332e-08,312.816668,283.071212,3464803.52790994,14908,289.017582
MTD4394,295.321555,1253,303.33788,5.44294335683672,6.87257892988664e-08,3.43628946494332e-07,3.43628946494332e-08,312.816668,283.071212,3520226.06475571,14909,289.017582
MTD4394,294.7170635,1253,308.06515,5.44294335683672,6.87257892988664e-08,3.43628946494332e-07,3.43628946494332e-08,312.816668,283.071212,3575085.87675525,14910,289.017582
MTD4394,295.796511,1253,312.816668,5.44294335683672,6.87257892988664e-08,3.43628946494332e-07,3.43628946494332e-08,312.816668,283.071212,3630227.0859928,14911,289.017582
MTD4395,284.98786,1254,273.15,5.63122232554836,6.59750984757724e-09,3.29875492378862e-08,3.29875492378862e-09,313.15,273.15,3169896.71579436,14912,284.98786
MTD4395,285.05586,1254,283.15,5.63122232554836,6.59750984757724e-09,3.29875492378862e-08,3.29875492378862e-09,313.15,273.15,3285946.3850528,14913,284.98786
MTD4395,285.23886,1254,293.15,5.63122232554836,6.59750984757724e-09,3.29875492378862e-08,3.29875492378862e-09,313.15,273.15,3401996.05431124,14914,284.98786
MTD4395,285.57886,1254,303.15,5.63122232554836,6.59750984757724e-09,3.29875492378862e-08,3.29875492378862e-09,313.15,273.15,3518045.72356969,14915,284.98786
MTD4395,285.81886,1254,313.15,5.63122232554836,6.59750984757724e-09,3.29875492378862e-08,3.29875492378862e-09,313.15,273.15,3634095.39282813,14916,284.98786
MTD4396,285.00086,1255,273.15,5.63196614586382,6.33435431872492e-09,3.16717715936246e-08,3.16717715936246e-09,313.15,273.15,3169896.71579436,14917,285.00086
MTD4396,285.04686,1255,283.15,5.63196614586382,6.33435431872492e-09,3.16717715936246e-08,3.16717715936246e-09,313.15,273.15,3285946.3850528,14918,285.00086
MTD4396,285.14886,1255,293.15,5.63196614586382,6.33435431872492e-09,3.16717715936246e-08,3.16717715936246e-09,313.15,273.15,3401996.05431124,14919,285.00086
MTD4396,285.38886,1255,303.15,5.63196614586382,6.33435431872492e-09,3.16717715936246e-08,3.16717715936246e-09,313.15,273.15,3518045.72356969,14920,285.00086
MTD4396,285.87886,1255,313.15,5.63196614586382,6.33435431872492e-09,3.16717715936246e-08,3.16717715936246e-09,313.15,273.15,3634095.39282813,14921,285.00086
MTD4397,284.98886,1256,273.15,5.62443453703031,8.694154920133e-09,4.3470774600665e-08,4.3470774600665e-09,313.15,273.15,3169896.71579436,14922,284.98886
MTD4397,285.07786,1256,283.15,5.62443453703031,8.694154920133e-09,4.3470774600665e-08,4.3470774600665e-09,313.15,273.15,3285946.3850528,14923,284.98886
MTD4397,285.35886,1256,293.15,5.62443453703031,8.694154920133e-09,4.3470774600665e-08,4.3470774600665e-09,313.15,273.15,3401996.05431124,14924,284.98886
MTD4397,285.55886,1256,303.15,5.62443453703031,8.694154920133e-09,4.3470774600665e-08,4.3470774600665e-09,313.15,273.15,3518045.72356969,14925,284.98886
MTD4397,286.18886,1256,313.15,5.62443453703031,8.694154920133e-09,4.3470774600665e-08,4.3470774600665e-09,313.15,273.15,3634095.39282813,14926,284.98886
MTD4398,284.99886,1257,273.15,5.62487168885978,8.60089910118911e-09,4.30044955059455e-08,4.30044955059455e-09,313.15,273.15,3169896.71579436,14927,284.99886
MTD4398,285.10886,1257,283.15,5.62487168885978,8.60089910118911e-09,4.30044955059455e-08,4.30044955059455e-09,313.15,273.15,3285946.3850528,14928,284.99886
MTD4398,285.41886,1257,293.15,5.62487168885978,8.60089910118911e-09,4.30044955059455e-08,4.30044955059455e-09,313.15,273.15,3401996.05431124,14929,284.99886
MTD4398,285.67886,1257,303.15,5.62487168885978,8.60089910118911e-09,4.30044955059455e-08,4.30044955059455e-09,313.15,273.15,3518045.72356969,14930,284.99886
MTD4398,286.13886,1257,313.15,5.62487168885978,8.60089910118911e-09,4.30044955059455e-08,4.30044955059455e-09,313.15,273.15,3634095.39282813,14931,284.99886
MTD4399,285.03886,1258,273.15,5.6262389261748,8.23816162503837e-09,4.11908081251919e-08,4.11908081251919e-09,313.15,273.15,3169896.71579436,14932,285.03886
MTD4399,285.18886,1258,283.15,5.6262389261748,8.23816162503837e-09,4.11908081251919e-08,4.11908081251919e-09,313.15,273.15,3285946.3850528,14933,285.03886
MTD4399,285.41886,1258,293.15,5.6262389261748,8.23816162503837e-09,4.11908081251919e-08,4.11908081251919e-09,313.15,273.15,3401996.05431124,14934,285.03886
MTD4399,285.77886,1258,303.15,5.6262389261748,8.23816162503837e-09,4.11908081251919e-08,4.11908081251919e-09,313.15,273.15,3518045.72356969,14935,285.03886
MTD4399,286.10886,1258,313.15,5.6262389261748,8.23816162503837e-09,4.11908081251919e-08,4.11908081251919e-09,313.15,273.15,3634095.39282813,14936,285.03886
MTD4400,284.97586,1259,273.15,5.64076567709782,3.60754249768006e-09,1.80377124884003e-08,1.80377124884003e-09,313.15,273.15,3169896.71579436,14937,284.97586
MTD4400,285.01086,1259,283.15,5.64076567709782,3.60754249768006e-09,1.80377124884003e-08,1.80377124884003e-09,313.15,273.15,3285946.3850528,14938,284.97586
MTD4400,285.09886,1259,293.15,5.64076567709782,3.60754249768006e-09,1.80377124884003e-08,1.80377124884003e-09,313.15,273.15,3401996.05431124,14939,284.97586
MTD4400,285.23886,1259,303.15,5.64076567709782,3.60754249768006e-09,1.80377124884003e-08,1.80377124884003e-09,313.15,273.15,3518045.72356969,14940,284.97586
MTD4400,285.45886,1259,313.15,5.64076567709782,3.60754249768006e-09,1.80377124884003e-08,1.80377124884003e-09,313.15,273.15,3634095.39282813,14941,284.97586
MTD4401,284.97786,1260,273.15,5.63461609571378,5.50559457460147e-09,2.75279728730074e-08,2.75279728730074e-09,313.15,273.15,3169896.71579436,14942,284.97786
MTD4401,285.02786,1260,283.15,5.63461609571378,5.50559457460147e-09,2.75279728730074e-08,2.75279728730074e-09,313.15,273.15,3285946.3850528,14943,284.97786
MTD4401,285.13886,1260,293.15,5.63461609571378,5.50559457460147e-09,2.75279728730074e-08,2.75279728730074e-09,313.15,273.15,3401996.05431124,14944,284.97786
MTD4401,285.34886,1260,303.15,5.63461609571378,5.50559457460147e-09,2.75279728730074e-08,2.75279728730074e-09,313.15,273.15,3518045.72356969,14945,284.97786
MTD4401,285.72886,1260,313.15,5.63461609571378,5.50559457460147e-09,2.75279728730074e-08,2.75279728730074e-09,313.15,273.15,3634095.39282813,14946,284.97786
MTD4402,284.97586,1261,273.15,5.63792316118287,4.49191221798054e-09,2.24595610899027e-08,2.24595610899027e-09,313.15,273.15,3169896.71579436,14947,284.97586
MTD4402,285.02786,1261,283.15,5.63792316118287,4.49191221798054e-09,2.24595610899027e-08,2.24595610899027e-09,313.15,273.15,3285946.3850528,14948,284.97586
MTD4402,285.12886,1261,293.15,5.63792316118287,4.49191221798054e-09,2.24595610899027e-08,2.24595610899027e-09,313.15,273.15,3401996.05431124,14949,284.97586
MTD4402,285.30886,1261,303.15,5.63792316118287,4.49191221798054e-09,2.24595610899027e-08,2.24595610899027e-09,313.15,273.15,3518045.72356969,14950,284.97586
MTD4402,285.57886,1261,313.15,5.63792316118287,4.49191221798054e-09,2.24595610899027e-08,2.24595610899027e-09,313.15,273.15,3634095.39282813,14951,284.97586
MTD4403,287.333992107,1262,278.225854,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3228801.83358477,14952,287.333992107
MTD4403,287.623190483,1262,280.3526343,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3253483.04862481,14953,287.333992107
MTD4403,288.01058224,1262,282.615014,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3279737.89021701,14954,287.333992107
MTD4403,288.546450115,1262,284.741268,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3304412.99756296,14955,287.333992107
MTD4403,288.91051469,1262,286.755058,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3327782.96390855,14956,287.333992107
MTD4403,290.14153276,1262,289.12911,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3355333.75884879,14957,287.333992107
MTD4403,294.157058963,1262,294.307005,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3415423.05906928,14958,287.333992107
MTD4403,295.49851911,1262,299.150235,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3471628.58303354,14959,287.333992107
MTD4403,301.85714775,1262,303.944407,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3527264.79053035,14960,287.333992107
MTD4403,307.65451054,1262,308.5821,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3581085.06440757,14961,287.333992107
MTD4403,309.77220715,1262,313.06363,5.01659044677256,1.96684619518186e-07,9.83423097590928e-07,9.83423097590928e-08,313.06363,278.225854,3633093.07183474,14962,287.333992107
MTD4404,287.149586009,1263,278.04111,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3226657.88557503,14963,287.149586009
MTD4404,287.733213647,1263,279.349538,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3241842.14923987,14964,287.149586009
MTD4404,288.065214959,1263,280.3942937,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3253966.50458396,14965,287.149586009
MTD4404,289.432817215,1263,282.523897,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3278680.48044563,14966,287.149586009
MTD4404,290.538320572,1263,284.59127,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3302672.27573401,14967,287.149586009
MTD4404,292.333678561,1263,287.928259,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3341397.92271092,14968,287.149586009
MTD4404,296.74338582,1263,294.069773,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3412669.98955553,14969,287.149586009
MTD4404,301.47085357,1263,299.033287,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3470271.40536149,14970,287.149586009
MTD4404,306.4013121,1263,303.776207,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3525312.83509342,14971,287.149586009
MTD4404,316.53080153,1263,308.425806,4.8442186142878,2.51078234887583e-07,1.25539117443791e-06,1.25539117443791e-07,308.425806,278.04111,3579271.27770686,14972,287.149586009
MTD4405,304.25886,1264,293.15,4.63439685329142,3.16175275409147e-07,1.58087637704574e-06,1.58087637704574e-07,313.15,293.15,3401996.05431124,14973,304.25886
MTD4405,307.35886,1264,298.15,4.63439685329142,3.16175275409147e-07,1.58087637704574e-06,1.58087637704574e-07,313.15,293.15,3460020.88894047,14974,304.25886
MTD4405,309.65886,1264,303.15,4.63439685329142,3.16175275409147e-07,1.58087637704574e-06,1.58087637704574e-07,313.15,293.15,3518045.72356969,14975,304.25886
MTD4405,316.45886,1264,308.15,4.63439685329142,3.16175275409147e-07,1.58087637704574e-06,1.58087637704574e-07,313.15,293.15,3576070.55819891,14976,304.25886
MTD4405,328.65886,1264,313.15,4.63439685329142,3.16175275409147e-07,1.58087637704574e-06,1.58087637704574e-07,313.15,293.15,3634095.39282813,14977,304.25886
MTD4406,303.05886,1265,293.15,4.20978949290122,4.38695165633319e-07,2.19347582816659e-06,2.19347582816659e-07,313.15,293.15,3401996.05431124,14978,303.05886
MTD4406,305.35886,1265,298.15,4.20978949290122,4.38695165633319e-07,2.19347582816659e-06,2.19347582816659e-07,313.15,293.15,3460020.88894047,14979,303.05886
MTD4406,311.55886,1265,303.15,4.20978949290122,4.38695165633319e-07,2.19347582816659e-06,2.19347582816659e-07,313.15,293.15,3518045.72356969,14980,303.05886
MTD4406,321.65886,1265,308.15,4.20978949290122,4.38695165633319e-07,2.19347582816659e-06,2.19347582816659e-07,313.15,293.15,3576070.55819891,14981,303.05886
MTD4406,335.35886,1265,313.15,4.20978949290122,4.38695165633319e-07,2.19347582816659e-06,2.19347582816659e-07,313.15,293.15,3634095.39282813,14982,303.05886
MTD4407,304.25886,1266,293.15,4.84522931293111,2.54353942116226e-07,1.27176971058113e-06,1.27176971058113e-07,313.15,293.15,3401996.05431124,14983,304.25886
MTD4407,305.35886,1266,298.15,4.84522931293111,2.54353942116226e-07,1.27176971058113e-06,1.27176971058113e-07,313.15,293.15,3460020.88894047,14984,304.25886
MTD4407,309.65886,1266,303.15,4.84522931293111,2.54353942116226e-07,1.27176971058113e-06,1.27176971058113e-07,313.15,293.15,3518045.72356969,14985,304.25886
MTD4407,312.95886,1266,308.15,4.84522931293111,2.54353942116226e-07,1.27176971058113e-06,1.27176971058113e-07,313.15,293.15,3576070.55819891,14986,304.25886
MTD4407,323.55886,1266,313.15,4.84522931293111,2.54353942116226e-07,1.27176971058113e-06,1.27176971058113e-07,313.15,293.15,3634095.39282813,14987,304.25886
MTD4408,309.85886,1267,293.15,5.94477275440414,5.1086877711535e-08,-2.55434388557675e-07,-2.55434388557675e-08,313.15,293.15,3401996.05431124,14988,291.65886
MTD4408,317.55886,1267,298.15,5.94477275440414,5.1086877711535e-08,-2.55434388557675e-07,-2.55434388557675e-08,313.15,293.15,3460020.88894047,14989,291.65886
MTD4408,330.55886,1267,303.15,5.94477275440414,5.1086877711535e-08,-2.55434388557675e-07,-2.55434388557675e-08,313.15,293.15,3518045.72356969,14990,291.65886
MTD4408,347.95886,1267,308.15,5.94477275440414,5.1086877711535e-08,-2.55434388557675e-07,-2.55434388557675e-08,313.15,293.15,3576070.55819891,14991,291.65886
MTD4408,291.65886,1267,313.15,5.94477275440414,5.1086877711535e-08,-2.55434388557675e-07,-2.55434388557675e-08,313.15,293.15,3634095.39282813,14992,291.65886
MTD4409,300.75886,1268,293.15,5.20821257263071,1.50016605992494e-07,7.5008302996247e-07,7.5008302996247e-08,313.15,293.15,3401996.05431124,14993,300.75886
MTD4409,303.35886,1268,298.15,5.20821257263071,1.50016605992494e-07,7.5008302996247e-07,7.5008302996247e-08,313.15,293.15,3460020.88894047,14994,300.75886
MTD4409,315.35886,1268,303.15,5.20821257263071,1.50016605992494e-07,7.5008302996247e-07,7.5008302996247e-08,313.15,293.15,3518045.72356969,14995,300.75886
MTD4409,328.75886,1268,308.15,5.20821257263071,1.50016605992494e-07,7.5008302996247e-07,7.5008302996247e-08,313.15,293.15,3576070.55819891,14996,300.75886
MTD4409,301.75886,1268,313.15,5.20821257263071,1.50016605992494e-07,7.5008302996247e-07,7.5008302996247e-08,313.15,293.15,3634095.39282813,14997,300.75886
MTD4410,307.55886,1269,293.15,4.76939101341072,2.80269487541901e-07,1.40134743770951e-06,1.40134743770951e-07,313.15,293.15,3401996.05431124,14998,307.55886
MTD4410,313.55886,1269,298.15,4.76939101341072,2.80269487541901e-07,1.40134743770951e-06,1.40134743770951e-07,313.15,293.15,3460020.88894047,14999,307.55886
MTD4410,308.65886,1269,303.15,4.76939101341072,2.80269487541901e-07,1.40134743770951e-06,1.40134743770951e-07,313.15,293.15,3518045.72356969,15000,307.55886
MTD4410,319.95886,1269,308.15,4.76939101341072,2.80269487541901e-07,1.40134743770951e-06,1.40134743770951e-07,313.15,293.15,3576070.55819891,15001,307.55886
MTD4410,330.25886,1269,313.15,4.76939101341072,2.80269487541901e-07,1.40134743770951e-06,1.40134743770951e-07,313.15,293.15,3634095.39282813,15002,307.55886
MTD4411,318.85886,1270,293.15,4.22699438659267,4.44126172860177e-07,2.22063086430088e-06,2.22063086430088e-07,313.15,293.15,3401996.05431124,15003,313.45886
MTD4411,317.55886,1270,298.15,4.22699438659267,4.44126172860177e-07,2.22063086430088e-06,2.22063086430088e-07,313.15,293.15,3460020.88894047,15004,313.45886
MTD4411,313.45886,1270,303.15,4.22699438659267,4.44126172860177e-07,2.22063086430088e-06,2.22063086430088e-07,313.15,293.15,3518045.72356969,15005,313.45886
MTD4411,330.45886,1270,308.15,4.22699438659267,4.44126172860177e-07,2.22063086430088e-06,2.22063086430088e-07,313.15,293.15,3576070.55819891,15006,313.45886
MTD4411,355.55886,1270,313.15,4.22699438659267,4.44126172860177e-07,2.22063086430088e-06,2.22063086430088e-07,313.15,293.15,3634095.39282813,15007,313.45886
MTD4412,309.75886,1271,293.15,4.54352397897657,3.50341388548261e-07,1.7517069427413e-06,1.7517069427413e-07,313.15,293.15,3401996.05431124,15008,309.75886
MTD4412,311.45886,1271,298.15,4.54352397897657,3.50341388548261e-07,1.7517069427413e-06,1.7517069427413e-07,313.15,293.15,3460020.88894047,15009,309.75886
MTD4412,321.05886,1271,303.15,4.54352397897657,3.50341388548261e-07,1.7517069427413e-06,1.7517069427413e-07,313.15,293.15,3518045.72356969,15010,309.75886
MTD4412,346.15886,1271,308.15,4.54352397897657,3.50341388548261e-07,1.7517069427413e-06,1.7517069427413e-07,313.15,293.15,3576070.55819891,15011,309.75886
MTD4412,325.25886,1271,313.15,4.54352397897657,3.50341388548261e-07,1.7517069427413e-06,1.7517069427413e-07,313.15,293.15,3634095.39282813,15012,309.75886
MTD4413,307.55886,1272,293.15,4.72090092644354,2.93764528807226e-07,1.46882264403613e-06,1.46882264403613e-07,313.15,293.15,3401996.05431124,15013,305.35886
MTD4413,305.35886,1272,298.15,4.72090092644354,2.93764528807226e-07,1.46882264403613e-06,1.46882264403613e-07,313.15,293.15,3460020.88894047,15014,305.35886
MTD4413,311.55886,1272,303.15,4.72090092644354,2.93764528807226e-07,1.46882264403613e-06,1.46882264403613e-07,313.15,293.15,3518045.72356969,15015,305.35886
